,Author Link,Author Name,Comment Text,Rating
91,/Profile/52nellyg,NGh,"Cada que salimos de viaje buscamos quedarnos aquí, buena opción siempre encontramos sonrisas, buen servicio, limpieza y buen trato.  Cómodo para vuelos  tempraneros. Además acumulo mis puntos honors. Me gusta su restaurante.",50
92,/Profile/tinvalro,Martín V,"Lo tomé para ver si daba la talla en cuanto a estancia. Porque en lo referente a ubicación está perfectamente ubicado. Se puede llegar caminando a y desde dos terminales del aeropuerto.  Está en muy buen estado y Presentación. Limpio con habitaciones amplias y con buena luz y aislamiento del ruido exterior. El restaurante tiene muy buena sazón y es bien atendido. El desayuno está incluido y se cuenta con un punto de venta al lado del Lobby con auto servicio que complementa la necesidad. En lo general completamente recomendable. No fue nuestro caso, pero anduvimos cerca, me explico:  aunque el aislamiento para con el ruido exterior es un hecho, si te llega a tocar algún vecino ruidoso, por la razón que sea, las paredes son delgadas (construcciones modernas) y el ruido que de…",50
93,/Profile/RicarioE,Eleonor R.,"me sorprendió que a pesar de estar en el aeropuerto no hubo ruido ni disturbios al contrario todo estaba muy tranquilo y limpio ademas de que uno puede ver los aviones pasar, las chicas de recepcion muy amables y atentas , no tuve oportunidad de usar el bar ni el restaurante pero espero volver.",50
94,/Profile/Camper54877761619,Camper54877761619,Excellent - Bueno servicio. Muy rico las sugerencias de los platos y bebidas. Bueno conocimento de la carta de comidas y bebidas. Yo estoy muy contento con esta dedicacion de empleado de Hilton Garden Inn.,50
95,/Profile/LozanoRicardo86,LozanoRicardo86,Hola que tal solo quiero expresarme de la experiencia que tuve super bien me encanto Desde el inicio ya que en recepcion la srita Hilda siempre me atendio con una sonrisa y atendio todas mis dudas y me llamo ala habitacion para darme la bienvenida y saber si estaba todo bien en la habditacion me parecio muy buen detalle .. el joven luis tiene un pesimo caracter que no puede guardarlo ... los cuartos me encantan sobre todo las camas!  y el desayuno ni se diga me encanto  la verdad yo vuelvo a hospedarme con ustedes me senti en casa...,50
96,/Profile/jeromeo709,Jerome O,"Hice una parada en Monterrey en un viaje de negocios y me hospedé en el Hilton Inn. Habitación súper completa y moderna.  Dispone de un servicio de habitaciones 24h aunque no lo empleé. En cuanto al desayuno, bastante variado. Muy recomendable si uno para una noche.",50
97,/Profile/baldemars2018,Baldemar S,"Actualmente estoy sufriendo a mala experiencia de no ser atendido con respeto por parte de el personal del Hotel Hilton Garden Aeropuerto, estuve hospedado de los dias 10 al 13 de septiembre y es fecha (Septiembre/30) que no recibo la factura por el servicio, esto ha resultado en que tengo que hacerme responsable del pago de los intereses de mi tarjeta de credito. He hablado con el personal que me atienden amablemente pero no me han ayudado a resolver este problema (que no fue originado por mi, sino por su mal servicio de facturacion. Lasp ersonas que me atendieron fueron la señorita Hilda, un joven de nombre Jesus y alguien mas que no recuerdo su nombre. La ultima respuesta que me dieron fue que habian enviado un correo al departamento de facturacion para que mi problema sea…",10
98,/Profile/RRBorguess,RRBorguess,"Es una muy Buena opcion cuando vas a salir de viaje muy temprano, las atenciones del personal del Frontdesk fueron muy amenas, la señorita abril fue muy atenta y amable conmigo espero puedan comunicarle mi reconocimiento, en general todo es de muy Buena calidad y los alimentos muy bien preparados, el mesero cruz es muy dedicado a lo que hace. volveria a hospedarme ahi",50
99,/Profile/3rodolfog,Rodolfo G,"Quede encantado con el sevicio de todo el personal, desde la calurosa bienvenida y atencion del personal se recepcion, siempre atentos a que no tuviera alguna duda, habitaciones increibles, precios, fabuloso... Recomendados",50
100,/Profile/naomid405,ash g,"Excelente las atenciones de todas las áreas, sobre todo de recepción, su recepcionista Hilda muy amable y su Gerente de Recepción Valeria Arguello, muy atenta en todo nuestro hospedaje. Definitivamente vuelvo! La parte de alimentos muy ricos y las habitaciones muy cómodas. Agradecería a la parte de Gerencia General que les dieran un reconocimiento a ambas porque nos hacen sentir como en casa.",50
101,/Profile/marcelahharcia,marcelahharcia,"Me encantó la eficiencia del personal, desde que ingresé al hotel todos muy amables, la atención del personal del restaurante y la comida de la mejor calidad, uno de los mejores hoteles en los que me hospedado, sigan así! :D",50
102,/Profile/carolinadoyelg,Carolina Doyel G,"Excelente atención y amabilidad por parte de recepción, la gente de recepción me saco de todas la dudas  que tenia, me oriento y dio toda la atención que necesitaba para que mi estancia fuera perfecta.",50
103,/Profile/977salvadort,Salvador T,"A la hora de hacer el check in me cobraron la tarifa acordada con Expedia, al dia siguiente me hicieron un cargo por el doble de lo pagado, es decir pague $2,086 que era la tarifa acordada, al día siguiente me aparece un cargo EXTRA de $4,196.30 , al llamar al hotel no obtuve respuesta ni ayuda. lastima que en un Hilton pase eso, estoy realmente decepcionado de que pase esto en una cadena ""confiable"" de hoteles Me comunique al Hotel para saber que pasó y el Sr Luis Glz me dice que hablo con la Gerente Valeria y que la ""tarifa"" había cambiado aun cuando yo contaba con la tarifa pactada y reservada con Expedia por los 2,086 pesos",20
104,/Profile/579adrianag,Adriana G,"excelente servicio y trato personalizado. buena cocina, en el area de restaurante servicio de primera, sobre todo jose quien desde el momento de presentarse se aprecia su profesionalismo y amor al trabajo, que trasmite a los huespedes y nos hace sentir como en casa. felicitaciones para jose. y todo su equipo, la directora y gerente de ventas que son unas grandes anfitrionas. recomiendo esta propiedad muy ampliamente para su viajes, es maginifico ademas que cuenta con tunel que conecta con el aeropuerto no tienes que salir de el llegas directo al hotel, super bien.",50
105,/Profile/josefranciscop658,josefranciscop658,Nada como estar a unos pasos de la terminal aérea cuando tienes vuelos por la mañana. Habitación cómoda y limpia. Solo le falta un poco de variedad en el servicio a la habitación hay pocas cosas q escoger del menú ,50
106,/Profile/mcyan2018,mcyan2018,Agradezco todas las atenciones de la gerente del hotel por su gran personal los meseros del restaurante y Christian su bar tender  felicitación a Lupita la camarista que con sus notas nos hizo una gran estancia de verdad que Grato hotel nos veremos pronto,50
107,/Profile/juansJ8646RA,Juan S,"Hotel muy cómodo limpio excelente trato y buenas instalaciones, lo único malo es su restaurante comida mala y muy  cara sobretodo los cortes de carne mejor evitar comer ahí. El hotel suele tener buenas ofertas de precio consultar con varios portales para hacer la reserva pues varía mucho el precio de portal a portal",40
108,/Profile/in_sg475,INÉS G,"El hotel esta nuevo, y la comida y servicios de amenidades son buenos. E el restaurante bar todos son amabilísimos, especialmente por la tarde noche, Cristhian Peña, nos atendió maravillosamente haciendo recomendaciones del vino y comida. La verdad fue un placer.",50
109,/Profile/arielgarcia2018,arielgarcia2018,Formidable Hotel. La marca es garantía. Piso Ejecutivo de maravilla. El desayuno muy completo. Nivel de servicio ***** Ampliamente recomendable. Las instalaciones son nuevas y su cercanía con el aeropuerto lo hacen la opción ideal.,50
110,/Profile/alexrayaq,Alejandro Raya,"Además de practico está muy cómodo, tal vez unos pesos más alto que la zona hotelera del aeropuerto pero vale cada centavo.   Literalmente está cruzando la calle de la Terminal B, usas el puente peatonal para que no a la calle te asomes.  Las habitaciones están muy bien puestas, como es costumbre de esta cadena hotelera, todo funciona, muy limpio, cómodo, funcional, en verdad se descansa.  El servicio de alimentos bueno, variado, a buen precio.  Definitivamente lo recomiendo para la gente de negocios que necesita llegar a descansar antes de un día de trabajo.",50
111,/Profile/enriquerb73,Don.E.,"Excelente hotel , ubicacion, servicio . Si deseas una habitación dentro del aeropuerto, definitivamente esta es tu mejor opcion. Incluye estacionamiento gratis por 5 días. Todo muy limpio.  Realmente lo recomiendo.",50
112,/Profile/Freedom597637,Freedom597637,"El Hotel está literalmente a 5 minutos del aeropuerto y puedes accesar caminando por el acceso directo, puedes dormir una noche previa a tu vuelo, tiene restaurante y está cómodo y limpio. Otra cosa tienes acceso al estacionamiento.",40
113,/Profile/VikLuis,Vick,"Estuve de estadía por una noche,  buen servicio del personal ,habitacion confortable la cama y almohada excelentes. Buen espacio y sobre todo que esta a escasos metros del aeropuerto,  magníficas instalaciones,  creo que es agradable pasar una buena noche. Una vista al aeropuerto y cero ruidos. ",50
114,/Profile/Borracho17,Borracho17,Excelente opcion cerca del aeropuerto en especial Terminal B.....realmente caminando llegas al hotel y para salidas muy temprano nada como este hotel.Te brindan transportacion dentro de un perímetro aceptable donde hay plazas comerciales.,40
115,/Profile/ricardoh386,Ricardo H,uparse de llegar a Monterrey y tomar taxi. De esta manera se aprovecha el día productivo en el lugar de origen.Las almohadas son estupendas y no hay ruido. El desayuno posiblemnet requiera de mayor variedad,40
116,/Profile/adrianag520,adrianag520,"Buen hotel, limpio, excelente ubicación, camas cómodas, acceso directo al aeropuerto por medio de un túnel o caminando, pero si les urge tener frigobares que enfríen en los cuartos de manera urgente, un hotel de marca Hilton, no se puede permitir la falta de este servicio en las habitaciones, me gustaría que la tarifa incluyera desayuno-buffet",50
117,/Profile/473tomasg,Tomas G,"El servicio es magnifico y la ubicación perfecta, adem´+as el personal es amigable, servicial y listo para servir de la mejor manera al huesped an todo momento, estamos todos my satisfechois con Hilton y seguiremos asistiendo con frecuencia a sus instalaciones cada vez que necesitemos hopedaje en este lugar.",50
118,/Profile/174mar_aguadalupeg,Adriana M,"Siempre limpio, siempre comido, siempre con gente disponible para ayudarte en todo! Vengo con regularidad y no siempre me quedo aquí por la cercanía y cómodos que te ofrece para vuelos en aerimexico, feliciddes por el gran equipo que son.",50
119,/Profile/Karliu1980,Karliu1980,"Muy cómodas, limpias y agradables los cuartos ¡¡¡   amabilidad de todo el personal, desde la persona que te recoge en el aeropuerto hasta el joven que te sirve el café. La gerente muy sonriente y agradable ¡¡ El buffete del desyuno muy variado y rico.",50
120,/Profile/TitaGil5,TitaGil5,"Excelente para cuando tu vuelo sale muy temprano, es cómodo, la comida es buena, la atención es agradable y el precio me parece accesible valorando el costo beneficio en general para iniciar con un viaje perfecto",50
121,/Profile/josemac932,Jose Ma. C,"Excelente hotel, grandes comodidades y espacio de la habitación con todo lo necesario para una excelente estadía, servicio de Room Service las 24 horas con excelente calidad de los alimentos, la comodidad de estar a solo unos pasos del aeropuerto resultan en un mayor tiempo de descanso por los traslados.",50
122,/Profile/arriagagustavo2000,arriagagustavo2000,"La mejor ubicación cuando tienes vuelos tempraneros, hotel de calidad y buen servicio, con un túnel que te conduce a la terminal sin tener que salir del mismo hotel, comodo y seguro para cuando viajas muy temprano, muy limpio, gente agradable, moderno y con buena comida, recomendable al 100",50
123,/Profile/LUCIAA2815,LUCIA A,"Es un Hilton muy básico, solo recomendable si requieres estar en la zona del aeropuerto o la zona industrial de Apodaca. Las habitaciones son cómodas, en general yo lo tipificaría como un hotel de paso. Servicio de desayunos bastante limitado.",30
124,/Profile/J393RAclaudiag,Claudia G,Excelente servicio en general pero más en la recepción  y en el restaurante excelente comida gracias por hacerme sentir como en casa y recibirme siempre con una sonrisa espero volver pronto muy recomendable al 100%,50
125,/Profile/korisg,Koris G,"Increíble nuestra estancia disfrute mucho del poco tiempo que pudimos estar aquí por un vuelo mañanero, me impresionó el hotel tan limpio y cuidado, personal sonriente y  entrenado, sin duda vale lo que cuesta ya que no es un hotel barato. Felicidades por el trabajo que realizan",50
126,/Profile/andremI1506JC,P1006,"Excelente servicio y atencion del personal, desde que entras al Hotel hasta que te atienden en tu mesa, se nota que cuidan el detalle. Este tipo de ambientes en lugares de servicio se dan cuando existe una previa capacitacion de los gerentes a los colaboradores. Se nota que un gran lider los respalda.",50
127,/Profile/ingeniosalas,ingeniosalas,"Excelentes instalaciones muy limpias y ordenadas, ubicacion conveniente por su cercanía al aeropuerto de monterrey y personal amable y servicial. Mobiliario de la habitacion de lo mejor. Muy buena calidad de alimentos del restaurante.",40
128,/Profile/806maryn,Mary N,"Es la mejor opción para tomar vuelos en conexión muy temprano, además el hotel es muy agradable y puedes iniciar las vacaciones aún estando en Monterrey, sus habitaciones son espaciosas y el ambiente es muy cordial iniciando desde la recepción. mil gracias y espero que no cambien su actitud para con el huésped.",50
129,/Profile/52nellyg,NGh,"Me encanto, el hotel es muy lindo y el desayuno esta riquísimo y muy variado, el  personal es muy cálido en su trato, en general todos muy atentos ........de verdad Gracias por todo!!!!!!!!!!! no dejen de visitar este hotel",50
130,/Profile/jorgehumbertog2017,jorgehumbertog2017,"Considero que la ubicación de este hotel es excelente ya que está frente a la terminal B, con lo cual ahorramos tiempo, me encanta que las habitaciones siempre están impecables y felicito particularmente a Valeria del área de recepción por su actitud y excelente servicio, los felicito, siempre una muy agradable experiencia",50
131,/Profile/marisolv584,Marisol V,"Muy buen hotel con excelente ubicacion, las habitaciones muy limpias y comodas, el restaurante muy bueno y deliciosa comida algo cara pero deliciosa, definitivamente regresaria alli muy conveniente para vuelos que despegan muy temprano",50
132,/Profile/GerardoD391,GerardoD391,"Hotel estrategicamente bien ubicado con las comodidades de un hotel familiar y las facilidades de un hotel de negocios, personal altamente calificado y amable pendientes en todo momento de los requerimientod del huesped.",50
133,/Profile/kenias2018,kenias2018,"Para una noche previa a un viaje muy temprano es la mejor opción, la cercanía, el servicio y la comodidad de la habitación. La noche fue muy placentera, dormí como bebé y al otro día el agua caliente fue lo mejor.",50
134,/Profile/danielgY5315UU,danielgY5315UU,"Deben mejorar la calidad y variedad de alimentos, así como, la cantidad en el desayuno, casi no había nada, no habían repuesto, se deben asegurar con mayor frecuencia de la existencia  de los alimentos para que sea continuo y no estar esperando.",30
135,/Profile/franciscocT5731GS,franciscocT5731GS,"Buen servicio , buenas instalaciones , habitaciones confortables , buen equipo en gimnasio, felicitaciones , buena disposición del personal. Camas limpias y con gran ambiente de descanso. Todo bien , felicidades ",50
136,/Profile/Amy1121,Amy1121,"Llamamos a este hotel en el último minuto porque nuestro vuelo llegó demasiado tarde para continuar con nuestros viajes. La mujer joven con la que hablamos y que nos registró fue muy servicial y amable. Aunque no esperamos que nadie en México para hablar inglés, fue muy servicial y hablaba perfectamente inglés. Nuestra habitación era limpia, cómoda y espaciosa. Las almohadas podrían mejorarse, pero en general nos quedamos muy satisfechos. El desayuno a la mañana siguiente era genial, ya que era el proceso de salida con la misma joven que nos registró. Recomiendo encarecidamente este hotel.",50
137,/Profile/yocsilva,yocsilva,"Muy cómodo para acceso inmediato al aeropuerto. Personal de seguridad pendiente y atento, lo cual es importante en vuelos que llegan/salen en horarios no hábiles. Durante y después de mi estancia el staff de recepción, limpieza y room service estuvo involucrado en dar un excelente servicio. -cs",50
138,/Profile/sergioomarf150,sergioomarf150,"Sensación inminente de muerte! soy regiomontano y decidí hospedarme en el aeropuerto pues mi vuelo salía muy temprano, lo realice con la finalidad de descansar y poder llegar a mi vuelo temprano y no tan desvelado, a las 00:30 de la madrugada al estar dormido (tenía que presentarme en el mostrador de AEROMEXICO a las 6:00 AM) hubo un corte en la energía eléctrica!!! padezco de Apnea Obstructiva del Sueño; no puedo dormir sin el uso de un ventilador eléctrico CPAP, al momento del corte de la energía eléctrica desperté al presentar un episodio de apnea, no estaba respirando y tuve una desagradable sensación de muerte, mi esposa, asustada intentó comunicarse al hospital, no había energía eléctrica, mi esposa me inició maniobras de ventilación y salimos de la crisis de asfixia;…",10
139,/Profile/B4673FPmiguelr,B4673FPmiguelr,"Una habitación de excelente calidad. La cena no fue muy Buena. Tiene un precio alto y una preparación básica. El lugar es muy conveniente para personas que viajan muy temprano o cuando llegas muy cansado como para buscar hoteles mas lejanos. El hotel es bueno, pero por el mismo precio se puede encontrar algo mejor a unos kilómetros del aeropuerto. Lo mismo con la cena",40
140,/Profile/photoportrabajo,photoportrabajo,"Vengo de trabajo al evento IncMTY y no conseguía hospedaje en ninguna aplicación por la demanda así que decidí preguntar en este hotel si había hospedaje vengo de trabajo y tampoco, ya imaginaran mi angustia si no hay en el aeropuerto difícilmente encontraría en la ciudad pero al ver mi angustia Tania y Eidan me ayudaron marcaron con sus contactos a tres hoteles para ayudarme. Y   me consiguieron una valiosisima reservación eso es servicio pero seguro que en la próxima será mi primera opción. Eso señores es servicio al cliente si así tratan a alguien que no es su huésped ya quiero ser uno dd ellos. Y también me consiguieron taxi ",50
141,/Profile/berthitasalinas,Bertha S,"Para ser un hotel del aeroouerto me dejo un mal sabor de boca, pues resulta q contrario a otros hoteles mas baratos de la zona su transporte no es 24 horas, sino comienza a las 7 am, pero pues si te quedas ahi es porque aeguramente tus vuelos salen muy temprano. En nuestro caso salia a las 6:30 y hubo que pedir taxis para las 4 habitaciones ya que el hotel no tenia transporte al aerop en ese horario.  Antes de eso llegamos y ya con habitaciones pagadas solo aparecia 1 de las 4 habitaciones aunque ahi si la srita de recepcion nos auxilio y las hizo manuales pues llevaba yo todos mis cupones. El cuarto comodisimo, hermoso y super limpio.  Luego con una habitacion adicional que requeriamos nuevamente el mal serviicio, en esta ocasion fue un hombre quien nos atendio y estaba cerrado…",30
142,/Profile/D5663MYlaurentl,D5663MYlaurentl,"Muy buen hotel pero muy caro. Para lo demas, todo mas que correcto. La cercania con la terminal es su ventaja sin duda, en comparacion con los otros hoteles de la zona aunque tengan un shuttle a disposicion",40
143,/Profile/rosario205,rosario205,"Excelente lugar para hospedarse para cualquier ocasión, gran amabilidad en el servicio y distinción. Habitaciones limpias y confortables sin ruido, camas y almohadas limpias y suaves. Excelente opción cuando vas a viajar y necesitas salir temprano.",50
144,/Profile/calastra74,calastra74,"Agradezco al staff,  la Srita. Diana entrega un excelente recibimiento siempre con una sonrisa y el Lic. Manuel quien estuvo al pendiente en todo momento sobre mis peticiones. Sin duda una de las mejores experiencias, sigan con esa actitud.  muy corteses en su restaurante y excelente ubicación para el viajero de negocios.",50
145,/Profile/jesusv855,Jesus V,"Quiero agradecer el excelente servicio por parte del personal de recepción, en especial a la señorita Tania Fernanda Rodríguez, el cual fue de un nivel muy profesional y amigable. Recomiendo altamente este hotel por su personal tan capacitado y amigable.",50
146,/Profile/alejandramD2290KP,Alejandra M,"Me encantó el hotel!!! Están geniales las instalaciones, excelente servicio, personal muy amable, todos los que me atendieron muy atentos!  Está genial cuando tienes llega a Monterrey ya noche o cuando tu vuelo de salida es demasiado temprano.",50
147,/Profile/K1272TNeduardor,K1272TNeduardor," Excelente servicio personal e instalaciones, muy atentos de los detalles  y están dispuestos a hacer algo extra con tal de tenerte contento. Instalaciones muy limpias y servicio en el piso Executivo muy completo ",50
148,/Profile/gilbertojoaquina,gilbertojoaquina,"Estuve en este hotel por un vuelo que salía muy temprano, generalmente los hoteles de Aeropuerto son muy básicos y este hotel es muy bonito, con muchos detalles para hacerte sentir bien. Me dejaron una nota a mano en mi habitación... WOW que detalle!!! El desayuno es completo y de buen sabor, tiene una cocinera a tu servicio para preparar alimentos, además del bufett. Habitaciones amplias y muy limpias, además de eso, a unos pasos del aeropuerto, me encanto Todo...todo!!!! Recomiendo mucho este hotel. ",50
149,/Profile/lizhC711KZ,lizhC711KZ,"Perfecto para viajes que no requieran salir a la ciudad, el hotel se encuntra dentro del aeropuerto por lo que no es necesario tomar servicios de taxi, cuenta con restaunrate por lo que es ideal para comer y cenar.",40
150,/Profile/javiersO1706AL,javiersO1706AL,Un buen hotel buenas instalaciones camas comidas y buen servicio y sobre todo una Excelente ubicación.  Las almohadas con bien soporte y a pesar de estar estar en aeropuerto el ruido de los aviones no molesta,40
151,/Profile/malutv1960,malutv1960,"Aeromexico canceló mi vuelo y me enviaron a este hotel. venia furiosas porque de cancun me mandaron  a monterrey y yo viajaba a Brasil, en fin al llegar al hotel todo cambio habia un cóctel porque celebraban el segundo aniversario y el personal nos invito una copa de vino mientras hciamos la fila que era larga, ofrecieron disculpas por inconveniente del vuelo dijieron que habiamos llegado a casa. la cena deliciosa, gracias por sus atenciones",50
152,/Profile/806maryn,Mary N,"Excelente hotel para descansar un día antes de tu vuelo y más si es muy temprano, sus instalaciones son muy modernas, limpias  y cómodas, huele delicioso y lo mejor el desayuno me encanto por su variedad de opciones. Verdaderamente dentro del hotel nunca imaginas estar en un aeropuerto, pues no hay nada de ruido y es muy tranquilo.",50
153,/Profile/princesasn,Princesas N,Muy bonito hotel. La atencion me encanto el servicio de traslado con profesionalismo. Los cuartos bonitos en fin. Mejor que su contraparte cerca el hampton inn. Por mucho este me gusto mas. 👍🏻 Cuenta con variados lugares para cenar a sus alrededores o pedir ahi mismo en el hotel. ,50
154,/Profile/gerardo82delira,gerardo82delira,"Un hotel con ambiente relajado, perfecto para viaje de negocios, tiene todos los servicios que uno espera de un hotel business, trato muy profesional y amable. Instalaciones limpias y en excelente estado.",50
155,/Profile/Adalluna,Adal Luna,"Muy buen recibimiento , el buffet delicioso , el Servicio excelente muy rápido a pesar que la mesa fue de 10 personas  ,las instalaciones  nuevas , habitations limpias y muy bonitas .... sin duda regreso a Hilton ",50
156,/Profile/alejandrobadid,Alejandro Badi D,"Por casualidad me hospedé en este hotel ya que mi línea aérea tuvo problemas, el hotel es realmente bonito no como el del aeropuerto de la cuidad de México, aunque todo el Personal es igual de amable en todos los hoteles, las habitaciones son muy bonitas y no hay nada de ruido puedes descansar muy bien, alimentos de buena calidad.",50
157,/Profile/alejandraa501,alejandraa501,"El hotel está excelente, muy buena ubicación, a pesar que está aún lado del aeropuerto no molesta el ruido de los aviones. El servicio del personal es excelente son muy amables y atentos. Las camas son muy cómodas!!",50
158,/Profile/benjaminv934,benjaminv934,"El cuarto estaba bien y comodo, el personal del lobby era amable y atento. Mi problema vino del personal del Bar/Restaurante en la noche. Un compañero de trabajo y yo atendimos este hotel (usualmente nos quedamos en el Hampton Inn, unos kilometros mas lejos del Garden Inn), y teniamos buena estancia. La primera noche decidimos bajar al bar por unos tragos y a fumar unos habanos que mi compañero de trabajo amablemente trajo de su pais. Nos sentamos afuera ya que ibamos a fumar, y pedimos unos tragos (unos 5 minutos despues de que un mesero nos habia dado la bienvenida y tardo) y a partir de ahi, no recibimos atencion del personal. A los 10 minutos empezamos a hacer señas con los brazos para que nos pudieran traer los tragos que ordenamos, sin embargo, el personal estaba ignorando…",20
159,/Profile/javiersJ3136JT,javiersJ3136JT,"Muy buen hotel muy comfortable, buena atención y excelente ubicación. El personal muy amable y las instalaciones en perfectas condiciones. Es muy cómodo porder llegar al aeropuerto tan fácilmente, realmente es una gran ventaja que sólo este hotel puede ofrecer.",50
160,/Profile/victorbN9423NU,Victor B,"No hay mucha variedad en el desayuno, y diario es lo mismo.  2 dias de los 5 que desayune habia unas moscas volando sobre la comida. El servicio es un poco lento.  Las llaves para el cuarto las tuvieron que programar 3 dias porque no funcionaban.",50
161,/Profile/65eliezerc,65eliezerc,"Muy buen servicio por la ubicación, es estratégico para los negocios en el aeropuerto, quiza sería bueno que tuvieran clasificación de servicios del hotel en la cual se pudieran elegir diferentes costos",40
162,/Profile/T1721KSluisg,Luis Gildardo G,"Muy buena atención e instalaciones, se descansa de forma adecuada ya que cuenta con camas muy cómodas y también permite por su ubicación llegar a tiempo al Aeropuerto para tomar el vuelo de regreso al lugar de origen.",50
163,/Profile/El_escudero_Miguel,El_escudero_Miguel,"Este es mi selección obligada la noche anterior a tomar un vuelo temprano, su ubicación en el aereopuerto es realmente privilegiada, el servicio es excelente y la comida muy buena...dejo la foto que tome desde mi habitación.",40
164,/Profile/T6375WGsimont,T6375WGsimont,"El acceso es complicado parece laberinto. Cero cortesías de insumos de cuidado personal como pasta o máquina de afeitar, si saben que es difícil llevar en la maleta de carry on deberían tener esa consideración con sus huéspedes!!!",30
165,/Profile/EdgarBrit,EdgarBrit,La primera vez que reservo en este hotel y puedo decir que mi estadia fue muy confortable y agradable ya que la atencion y servicio que me proporcionaron fue excepcional. Los cuartos estan en muy buenas condiciones.  Atentos a mis necesidades y muy amables El restaurante tiene comida muy rica,50
166,/Profile/pawflo,pawflo,"En un vuelo en conexion de aeromexico, por problemas tecnicos del avion perdimos el vuelo. Yo estaba super molesto, aeromexico nos envio al garden inn airport. Su excelente atencion y comodas instalaciones mejoraron mi dia. Gracias, la comida muy buena y variada. Recomiendo 100%",50
167,/Profile/685angelv,685angelv,"quedo pendiente mi factura del hospedaje, debido que cancele una noche, pero ya paso tres dias que quedaron de enviarla y nada, y hoy es el ultimo dia para comprobacion de gastos en la empresa hermana que trabajo",50
168,/Profile/432itz_g,Itzá G,"Las instalaciones son muy bonitas, la vista de las habitaciones hacia las montañas está increíble (¡uno de los rasgos más bonitos de Monterrey!) También es muy bonito ver pasar los aviones por la pista, sin duda regresaré a este hotel cuando tenga oportunidad.",50
169,/Profile/N7686SZmaurom,N7686SZmaurom,"Excelente en calidad servicio y atención y alta disposición, me agradó mucho mi estancia, tiene todo y muy agradable al estar ahí, lo recomiendo mucho para otras personas que quieran viajar y hospedarse ",50
170,/Profile/enricoan2nioe,enricoan2nioe,"excelente servicio de parte del hotel, al entrar se ve un ambiente familiar y se ve un hotel muy limpio, el vigilante en la entrada atento para ayudar y la recepcionista siempre con una sonrisa y amabilidad, que demuestra la calidad del hotel.",50
171,/Profile/darioa649,darioa649,Me Tube q Rezitation Del Hotel sin una factura por falta de capacidad Del recepcionista desperate ME COBRARON lo que SE les ocurrio!!! UN desastre de Hotel una verguenza para Hilton!!!! Nunca pude tomar un Café maquina siempre dañada!!!!,10
172,/Profile/Go_on_trip,Go_on_trip,"La comodidad de estar en el mismo aeropuerto, ya bien si llegas de un viaje tarde, como si te vas al día siguiente temprano, junto con la calidad del Hotel, hace que sea la mejor opción para alojarse cerca del aeropuerto.  Las habitaciones son muy confortables, buena conexión a internet, buen desayuno, buen servicio. En resumen, un gran hotel dentro del mismo aeropuerto.",50
173,/Profile/ximemendozagar,ximemendozagar,"Por un vuelo cancelado tuve que estar ahí te hotel bonito, pero alimentos de pésimas calidad, pero lo peor fue el PERSONAL DESPOTA, no tiene la mínima ACTITUD DE SERVICIO si no les gusta servir no trabajen con atención al público. NADA DIGNO ",10
174,/Profile/303danym,Dany M,"Me quede en el hotel la semana pasada y la verdad está muy bonito, muy amables, en el restaurante todo súper bien, la habitación, todo iba excelente hasta que pregunté por el transporte a el aeropuerto, como mi vuelo salía súper temprano me dijeron que no tenían transporte tan temprano ( 6 am ) y que tenía que tomar un taxi, lo cual acepte, pero no se de quién sea la gran idea que te cobre 100 pesos el taxi al aeropuerto !!!! No se la vdd si es convenio con ustedes o es por fuera, pero ya que marcaron de recepción a alguien para que fuera por mi y mi hija, me dio a pensar que estaban unidos el del taxi y el que marco !!! 100 pesos por menos de un kilómetro ... me sentí robada , hubiera pedido uber ! ",40
175,/Profile/enriquerb73,Don.E.,"Si deseas un hotel cerca de el aeropuerto esta es tu opción. Está practicamente dentro del aeropuerto.  La calidad es excelente, no puedes pedir nada mas! Lo recomiendo, quiza la unica recomendación es alguna tarifa especial con el estacionamiento.",50
176,/Profile/OctavioAguilar,OctavioAguilar,"El Garden del Aeropuerto de Monterrey esta ubicado en la terminal donde llega Aeroméxico y funciona muy bien si tienes que hacer negocios en Pesquerias (KIA o Ternium).  El servicio es muy bueno, los chavos que te atienden tienen muy buena disposición y te apoyan en todo. Yo di un curso  me ayudaron mucho.",50
177,/Profile/vanereesq,vanereesq,"Tiene la ventaja de estar en el aeropuerto, pero me pareció muy caro para lo que es. Las habitaciones son pequeñas. Tiene gym con lo básico, está bien. Desayuné un día en el buffet con un costo arriba de los 200 pesos y me pareció que tenía muy pocas opciones, he tenido más variedad en hoteles donde incluyen desayuno. No hay tantas opciones para comida cerca del lugar, solo lo que está dentro de aeropuerto.",40
178,/Profile/jes_scJ1672CG,Jesús C,Excelente Hotel.  La decoración del hotel es única.  Las fotos en blanco y negro que se encuentran en la habitación con de las montañas de Monterrey  le dan un toque especial al hotel.  Muy comodo y limpio. Recomendable para los viajeros que tienen que tomar un vuelo por la mañana.,50
